Date,Open,High,Low,Close
2025-08-20,7.1873,7.1893,7.1748,7.1758
2025-08-21,7.1769,7.1813,7.1687,7.1805
2025-08-22,7.1818,7.1865,7.1635,7.1675
2025-08-25,7.1649,7.168,7.1487,7.1536
2025-08-26,7.1556,7.1628,7.1525,7.1528
2025-08-27,7.1508,7.1631,7.1458,7.1517
2025-08-28,7.1475,7.1549,7.13,7.1307
2025-08-29,7.1342,7.1345,7.1268,7.1308
2025-09-01,7.1324,7.1381,7.1283,7.1377
2025-09-02,7.1372,7.1498,7.1372,7.1383
2025-09-03,7.1384,7.1486,7.1378,7.1421
2025-09-04,7.1415,7.1437,7.1382,7.1416
2025-09-05,7.1378,7.1394,7.1327,7.1328
2025-09-08,7.1318,7.1365,7.1293,7.1298
2025-09-09,7.1268,7.1281,7.121,7.1238
2025-09-10,7.1298,7.1306,7.1192,7.121
2025-09-11,7.1178,7.1261,7.1175,7.1186
2025-09-12,7.1179,7.1255,7.1179,7.125
2025-09-15,7.1238,7.1245,7.1185,7.1185
2025-09-16,7.1191,7.1192,7.114,7.1143
2025-09-17,7.1097,7.1107,7.1024,7.1042
2025-09-18,7.1099,7.1134,7.1051,7.1124
2025-09-19,7.114,7.1185,7.1105,7.1182
2025-09-22,7.1166,7.1169,7.1119,7.1145
